Date,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_30,MA_50,EMA_10,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,Signal_Line
2014-01-06,608.0,612.75,605.0,605.75,39432,,,,,605.75,,,,,0.0,0.0
2014-01-07,606.5,610.0,601.75,602.5,45799,-0.005365249690466367,,,,605.1590909090909,,,,,-0.2592592592593519,-0.051851851851870384
2014-01-08,603.0,607.25,586.75,588.75,55310,-0.022821576763485507,,,,602.1756198347107,,,,,-1.556294185923889,-0.35274031866627414
2014-01-09,588.0,591.0,578.5,584.25,67643,-0.007643312101910826,,,,598.9164162283996,,,,,-2.9137284539839357,-0.8649379457298065
2014-01-10,584.5,593.25,560.5,569.0,110226,-0.026101839965768092,,,,593.477067823236,,,,,-5.1605646645268735,-1.7240632894892198
2014-01-13,571.5,576.0,570.0,573.5,58021,0.00790861159929701,,,,589.8448736735567,,,,,-6.503122212222593,-2.6798750740358948
2014-01-14,571.25,580.0,570.75,579.25,37720,0.010026155187445429,,,,587.9185330056373,,,,,-7.022184425235196,-3.5483369442757553
2014-01-15,579.0,579.75,566.5,567.75,38950,-0.019853258523953365,,,,584.2515270046123,,,,,-8.266211122891946,-4.491911779998993
2014-01-16,568.25,573.75,564.0,572.75,48891,0.008806693086745865,,,,582.160340276501,,,,,-8.747813679484693,-5.343092159896134
2014-01-17,572.75,574.25,562.75,563.5,32126,-0.016150152771715387,580.7,,,578.767551135319,,,,,-9.76333917334523,-6.227141562585953
2014-01-21,566.0,567.75,560.75,562.25,39481,-0.002218278615794156,576.35,,,575.7643600198064,,,,,-10.54743078051979,-7.091199406172722
2014-01-22,562.5,566.75,560.75,561.25,29010,-0.0017785682525567337,572.225,,,573.1253854707506,,,,,-11.121321005166237,-7.8972237259714255
2014-01-23,561.75,578.0,561.5,570.0,47326,0.015590200445434244,570.35,,,572.5571335669778,,,,,-10.746205699630991,-8.467020120703339
2014-01-24,571.0,573.5,562.5,565.25,39689,-0.008333333333333304,568.45,,,571.2285638275272,,,,27.11864406779661,-10.708765438033424,-8.915369184169357
2014-01-27,567.0,572.25,562.75,563.5,44294,-0.003095975232198178,567.9,,,569.8233704043404,,,,26.59279778393352,-10.696995826376906,-9.271694512610868
2014-01-28,564.0,569.0,564.0,566.0,44179,0.004436557231588312,567.15,,,569.1282121490058,,,,29.608938547486034,-10.366441334892443,-9.490643877067184
2014-01-29,567.0,567.0,550.5,551.5,84576,-0.025618374558303847,564.375,,,565.9230826673684,,,,29.36288088642658,-11.146018968801854,-9.821718895414119
2014-01-30,551.75,556.75,550.25,553.5,62117,0.0036264732547597323,562.95,,,563.6643403642105,,,,32.47863247863248,-11.470234847576421,-10.15142208584658
2014-01-31,554.0,557.5,551.25,555.75,45491,0.004065040650406582,561.25,,,562.2253693888995,,,,41.1371237458194,-11.414048030689514,-10.403947274815167
2014-02-03,555.0,564.25,554.0,563.75,45262,0.01439496176338273,561.275,,,562.5025749545541,570.9875,600.3569591638822,541.6180408361178,43.769968051118205,-10.601775760698956,-10.443512971991925
2014-02-04,563.75,585.75,562.0,584.5,84912,0.03680709534368076,563.5,,,566.5021067809988,569.925,595.2596548593443,544.5903451406556,52.815013404825734,-8.189291494915096,-9.99266867657656
2014-02-05,585.0,588.75,579.0,587.5,76582,0.0051325919589393365,566.125,,,570.3199055480899,569.175,591.1091718498063,547.2408281501936,61.65191740412979,-5.966526996139351,-9.187440340489118
2014-02-06,587.0,592.75,579.5,580.75,68517,-0.011489361702127665,567.2,,,572.216286357528,568.775,589.4624612418145,548.0875387581855,54.6242774566474,-4.695511767797825,-8.289054625950861
2014-02-07,582.0,586.0,566.25,577.5,101476,-0.005596211795092509,568.425,,,573.1769615652502,568.4375,588.2642993807424,548.6107006192576,58.69565217391305,-3.905451269606715,-7.412333954682032
2014-02-10,574.5,590.5,570.5,584.75,90528,0.01255411255411265,570.55,,,575.2811503715683,569.225,590.3542389082547,548.0957610917453,63.005780346820806,-2.6636038562705835,-6.4625879349997435
2014-02-11,585.75,591.25,582.5,590.25,94447,0.009405728943993052,572.975,,,578.0027593949195,570.0625,593.1429514003107,546.9820485996893,65.93406593406593,-1.2215455825026993,-5.414379464500335
2014-02-12,589.75,598.25,585.5,587.0,91588,-0.005506141465480674,576.525,,,579.6386213231159,570.45,594.422901368003,546.4770986319971,59.941520467836256,-0.3370663585250213,-4.3989168433052726
2014-02-13,586.25,596.75,585.25,595.5,65904,0.014480408858603022,580.725,,,582.5225083552766,571.8375,598.2413847819586,545.4336152180414,66.9467787114846,1.0378055845745848,-3.3115723577293013
2014-02-14,595.25,603.0,594.5,598.5,56021,0.005037783375314797,585.0,,,585.4275068361354,573.125,602.1020780554488,544.1479219445512,69.33701657458563,2.3424738524209943,-2.1807631156992424
2014-02-18,599.5,613.25,598.75,612.0,67231,0.022556390977443552,589.825,577.2666666666667,,590.2588692295653,575.55,608.9201726254544,542.1798273745455,72.66009852216749,4.414878063954006,-0.8616348797685927
2014-02-19,612.0,620.5,609.75,620.25,59705,0.013480392156862697,593.4,577.75,,595.711802096917,578.45,616.6804645675753,540.2195354324248,86.08923884514435,6.646364234654243,0.6399649431159744
2014-02-20,619.75,620.75,611.5,616.25,71755,-0.006449012494961659,596.275,578.2083333333334,,599.4460198974775,581.2,622.0442484516357,540.3557515483644,82.26221079691517,7.9998492489104365,2.111941804274867
2014-02-21,616.25,617.5,609.25,609.75,33245,-0.010547667342799216,599.175,578.9083333333333,,601.3194708252088,583.1875,625.5763251783413,540.7986748216587,76.60098522167488,8.450587089152123,3.379670861250318
2014-02-24,604.0,618.5,603.75,617.75,29824,0.013120131201312057,603.2,580.025,,604.3068397660799,585.8125,629.9888436932624,541.6361563067376,76.60098522167488,9.345602923083334,4.572857273616922
2014-02-25,618.25,620.5,602.25,615.0,27528,-0.004451639012545527,606.225,581.5583333333333,,606.2510507177017,588.3875,633.0883992609413,543.6866007390588,68.26347305389221,9.720950338008493,5.602475886495236
2014-02-26,615.25,615.5,599.25,600.0,17862,-0.024390243902439046,607.2,582.4416666666667,,605.1144960417558,590.0875,633.778181591098,546.3968184089019,56.54450261780105,8.70766469057935,6.223513647312059
